umur,lama_berlangganan,tagihan_bulanan,jumlah_keluhan,jumlah_login,paket_premium,churn
65,2,1144601,2,213,1,0
40,59,494048,13,181,0,1
34,17,765545,14,44,0,1
18,10,1283140,7,150,0,1
48,18,289310,3,116,0,1
48,22,683147,11,121,1,1
59,58,1345472,10,169,0,1
59,53,271656,4,165,1,0
51,1,101076,2,148,0,0
26,61,1313787,12,73,1,1
39,31,821970,10,148,1,1
30,31,1317350,4,24,0,1
42,66,886329,8,60,0,1
65,19,259270,10,53,1,1
35,53,477014,12,222,0,1
68,22,617855,13,218,0,1
29,23,932192,1,169,0,0
57,15,1337488,6,188,0,1
34,26,1445996,14,31,0,1
32,3,161913,14,52,1,1
59,20,435752,9,138,1,1
32,40,769312,7,46,1,1
32,39,100318,2,89,1,1
56,18,1488074,10,35,0,1
30,41,388155,3,224,0,0
34,70,380931,12,41,0,1
49,27,474430,10,227,1,1
26,15,985464,9,268,0,1
57,37,464449,1,185,0,0
37,58,1419472,14,234,0,1
43,5,1339498,9,121,1,1
44,7,472526,12,116,1,1
38,41,1246904,8,38,1,1
35,10,772898,2,161,0,0
30,62,899089,14,108,0,1
33,26,181119,8,13,0,1
26,68,383635,12,165,0,1
29,24,1277377,6,111,0,1
61,41,1131652,5,233,0,1
55,65,818835,10,201,0,1
36,17,928612,11,138,1,1
24,24,380684,10,266,1,1
52,27,302587,2,271,0,0
65,7,1156519,10,165,1,1
35,12,371055,6,168,0,1
33,3,1057758,14,256,0,1
56,10,854769,10,123,0,1
21,33,425144,13,37,1,1
42,46,693593,2,248,0,0
49,59,1151055,12,236,1,1
57,52,634400,10,97,0,1
30,6,1087771,5,59,1,1
62,2,817972,7,18,0,1
34,29,570113,4,123,1,0
66,40,607607,10,225,1,1
54,61,671097,10,99,1,1
23,68,360462,12,16,1,1
36,68,132205,2,247,0,0
30,29,583321,5,79,0,1
43,62,1024061,14,84,1,1
31,60,1315746,7,28,0,1
48,41,1056294,9,133,1,1
21,65,210947,2,193,0,0
56,64,921258,11,118,0,1
25,63,750489,12,190,0,1
42,48,974123,13,152,0,1
30,20,740846,10,271,0,1
49,37,863001,10,131,0,1
55,64,196320,4,7,0,1
55,5,918833,8,133,1,1
45,34,504781,13,191,0,1
47,39,862167,13,90,1,1
20,67,164702,9,248,0,1
45,62,1067430,14,251,1,1
20,24,311945,14,62,0,1
62,3,242184,9,215,0,1
51,71,1227873,2,133,0,0
33,67,502101,12,106,0,1
39,50,1137470,11,160,1,1
49,29,1018880,10,257,1,1
55,32,1285587,1,15,0,0
25,39,273021,10,58,1,1
25,9,172353,12,8,0,1
23,14,107430,13,196,1,1
31,68,1305976,7,116,0,1
49,64,1290799,13,9,0,1
52,20,258691,13,6,0,1
27,28,920916,13,193,1,1
20,14,258736,6,122,0,0
29,44,237852,11,62,0,1
66,39,1348515,8,3,0,1
48,28,128604,14,283,0,1
46,64,642050,3,249,0,0
22,32,481416,2,129,0,0
69,9,1303413,9,74,1,1
42,28,294798,4,253,1,1
58,17,842818,10,166,1,1
48,55,1076555,0,200,0,0
38,10,765916,4,167,0,0
37,6,965523,12,283,0,1
56,48,214919,12,50,0,1
39,67,230731,2,55,1,0
21,41,634292,0,72,1,0
30,60,1338604,2,281,0,0
62,42,251882,4,87,1,1
59,71,832084,4,51,1,0
67,28,624535,14,124,1,1
66,13,1348925,9,261,0,1
37,15,391196,11,267,0,1
69,36,1459934,7,62,0,1
30,15,1398559,10,35,1,1
34,56,265391,0,8,1,0
53,4,565058,6,240,0,1
50,52,1348189,4,284,0,1
18,10,1217434,2,89,1,1
32,45,1189341,3,263,0,0
30,29,518086,2,298,0,1
34,53,767826,7,204,0,1
41,29,1460754,3,290,0,0
25,23,1443881,2,210,0,0
67,57,291883,1,277,0,0
44,50,153565,2,206,1,0
62,21,947746,6,93,0,1
40,43,808986,5,198,1,1
63,10,1349415,9,168,0,1
25,30,938361,11,296,1,1
25,51,1373452,12,226,0,1
43,33,560153,4,3,0,0
64,18,632374,7,97,0,1
30,22,1080086,10,192,0,1
56,64,985641,0,265,0,0
54,21,1327417,2,223,0,1
66,1,1266985,1,66,0,1
45,15,811238,1,137,0,0
42,36,444707,11,238,1,1
33,47,579207,10,3,0,1
19,54,1253893,11,101,0,1
35,32,1062059,0,43,0,0
34,58,248010,4,118,1,0
47,46,736643,4,187,1,1
56,54,552718,2,230,0,0
30,33,938977,11,189,0,1
49,39,1323182,11,109,1,1
67,23,995152,8,278,1,1
46,43,115009,11,105,0,1
63,55,916678,5,164,0,1
47,2,1011300,13,125,1,1
35,66,448632,9,97,0,1
30,38,146642,13,119,1,1
60,29,513059,5,298,0,0
38,67,903937,9,142,0,1
47,71,1137722,5,194,0,0
38,36,914454,13,129,0,1
65,29,1079113,1,103,0,0
34,37,285333,10,92,1,1
57,45,1296087,14,296,0,1
36,16,698673,9,221,0,1
69,31,321443,9,199,0,1
32,34,170272,7,287,0,0
26,50,266449,5,257,0,0
69,65,1130483,12,9,1,1
27,62,1132595,14,170,1,1
61,43,1294515,13,100,0,1
48,56,820045,2,109,0,0
40,15,1494201,9,246,0,1
69,48,158527,8,243,0,0
47,49,1159432,1,22,0,0
50,44,1286443,6,224,0,1
69,10,325993,2,261,0,0
26,20,786423,14,268,0,1
64,70,292023,11,20,0,1
18,8,503365,14,119,0,1
61,45,454349,5,119,0,1
52,34,781688,4,197,0,1
28,51,351958,12,135,0,1
51,4,169098,5,76,0,1
33,39,1051127,7,57,0,1
26,24,1059759,13,85,0,1
49,55,1005875,2,0,0,1
32,26,1053893,1,76,1,1
29,25,1021710,7,9,1,1
50,36,818925,0,68,1,0
62,71,989332,1,147,0,0
31,58,491755,9,61,1,1
25,12,907329,0,12,1,0
25,1,1284018,4,185,0,1
44,50,779405,7,164,0,1
29,25,463895,1,9,0,1
18,5,1105274,3,258,0,0
60,68,484062,3,161,1,1
57,6,545800,10,289,0,1
59,26,672959,10,195,1,1
68,55,1144132,6,33,0,1
28,39,823137,0,159,1,0
56,9,1146022,8,84,0,1
60,45,261711,2,57,1,0
48,14,565196,5,264,0,1
34,55,573655,9,296,0,1
50,9,1319231,13,24,0,1
49,15,980111,4,35,0,1
46,37,1146676,3,263,1,0
38,50,1013182,8,113,0,1
38,21,170400,10,104,0,1
57,57,1414954,11,92,0,1
40,19,514556,13,88,0,1
23,58,736739,8,162,0,1
39,6,239598,0,37,0,0
67,4,565594,6,91,1,0
55,43,1445346,9,118,1,1
54,42,1149783,8,210,1,1
62,3,1015762,4,159,0,1
68,1,1231420,0,100,0,1
25,55,555636,7,178,0,1
58,15,1200673,4,283,0,1
66,47,220069,5,296,0,0
52,46,1081918,6,22,0,1
68,58,940023,9,278,1,1
28,71,1025095,6,31,1,0
41,39,1056164,12,137,1,1
66,3,466393,13,80,0,1
38,30,1189035,11,194,0,1
68,35,571300,6,291,1,1
19,57,605193,14,92,0,1
57,29,464475,0,45,0,0
36,50,341832,6,26,1,0
56,62,293171,10,161,0,1
45,52,202599,2,100,1,0
34,14,1455522,4,186,0,0
23,35,380926,9,193,1,1
36,28,996878,4,157,0,0
55,58,1281546,7,8,0,1
45,30,1319716,6,211,0,1
19,7,962735,6,166,0,1
55,39,183956,5,273,0,0
54,69,814014,6,297,1,0
68,35,660411,13,110,1,1
69,52,418342,6,202,0,1
21,14,1392005,14,247,0,1
39,63,415016,4,64,0,0
43,36,104902,4,202,0,1
66,24,257922,3,160,1,1
60,40,1197130,13,132,0,1
53,29,820203,3,177,1,0
30,53,1104660,4,192,0,1
69,22,1287928,9,265,0,1
49,15,1389948,8,59,1,1
34,69,1064477,13,204,0,1
58,64,793089,10,154,0,1
53,4,1181376,11,71,0,1
63,18,858362,5,155,0,0
36,42,829783,7,172,0,1
52,30,1245719,8,61,0,1
63,15,742817,11,204,0,1
57,70,328749,13,59,0,1
45,55,178871,3,85,0,1
18,53,433857,11,142,1,1
59,16,403350,12,6,0,1
35,34,890358,6,294,0,1
65,27,213682,4,178,0,0
57,13,265233,3,226,0,0
50,27,1076755,11,6,0,1
29,69,249479,6,139,1,1
25,31,571777,2,13,0,0
41,3,826960,0,33,0,0
33,30,1205290,6,239,0,1
67,21,1278189,8,96,0,1
21,6,237711,1,267,0,0
55,32,877422,6,125,0,1
61,42,1213122,9,33,1,1
44,62,293948,1,282,0,0
26,32,1005579,12,17,0,1
64,39,974805,12,292,1,1
33,64,535157,2,67,1,0
29,30,129974,12,236,0,1
48,63,144183,9,79,1,1
41,31,1025922,13,85,1,1
31,40,1100690,11,59,0,1
62,33,200361,9,47,0,1
42,63,1467868,2,178,0,0
51,25,474151,11,83,0,1
20,36,1257323,12,94,0,1
41,24,524924,3,251,1,0
59,58,1312572,5,179,0,0
26,39,1376324,2,83,1,0
43,46,996991,12,149,1,1
37,10,198099,8,38,0,1
57,32,654661,1,278,1,0
27,36,1362328,6,112,1,1
36,28,1354149,5,126,0,1
20,16,475253,13,40,1,1
41,16,509853,14,157,0,1
22,18,517485,1,205,0,0
20,8,1110834,10,46,0,1
44,70,402417,2,184,1,0
33,1,767765,5,71,1,0
66,62,1372996,9,56,0,1
32,38,211141,3,238,0,1
52,45,350766,0,61,0,0
29,58,1341957,0,56,0,0
58,1,1190343,2,242,0,0
61,32,220456,7,123,1,1
43,8,503189,10,152,1,1
64,40,713749,3,254,0,1
51,56,490721,10,216,0,1
40,63,210159,0,231,1,0
48,36,909523,7,16,1,1
67,57,991293,9,79,0,1
37,45,484379,5,175,0,0
29,2,1350272,0,38,1,1
40,68,476832,11,142,0,1
21,50,1165126,9,16,1,1
40,29,1019567,9,248,1,1
65,10,1091343,5,34,0,1
65,27,1422351,0,288,1,0
18,15,887557,14,145,0,1
42,60,528625,9,214,0,1
19,31,1199157,9,164,0,1
47,21,908917,2,110,0,1
20,60,994971,1,134,0,0
38,58,309402,3,73,0,0
42,41,707842,1,155,0,0
37,46,698686,10,214,0,1
66,45,1281338,12,273,1,1
69,26,1139907,4,278,0,0
39,51,902172,3,147,1,0
38,36,868758,5,30,0,1
50,52,188560,13,13,0,1
69,51,1234453,14,22,0,1
55,3,1419876,6,1,0,1
32,14,1054718,11,177,0,1
63,49,720877,1,58,0,0
69,1,425533,1,288,0,0
32,57,568910,7,175,0,1
63,17,957370,12,171,0,1
42,50,429644,12,82,1,1
38,14,555383,8,222,0,1
41,59,1471454,4,34,0,0
22,3,248278,6,296,0,1
23,40,394481,12,109,1,1
66,66,1380013,11,234,0,1
60,34,1410098,8,38,0,1
65,9,950261,13,218,1,1
61,21,1349049,0,216,0,0
64,25,1480550,7,193,1,1
40,44,146939,9,162,0,1
21,25,1422948,9,115,0,1
44,9,148419,8,160,1,1
35,62,459057,8,88,0,1
38,26,879704,9,140,1,1
45,57,673517,6,173,0,1
52,37,855823,11,200,1,1
39,16,654358,11,112,0,1
57,37,299795,11,173,0,1
40,24,834404,11,73,0,1
20,26,461237,9,286,0,1
57,20,609467,14,124,0,1
67,9,342763,2,23,0,1
27,29,1319532,12,31,0,1
42,31,773403,12,253,0,1
69,19,1244684,4,112,0,1
66,20,1238812,12,194,0,1
25,27,1200790,1,15,1,0
28,44,616614,10,211,0,1
22,35,1101494,9,107,0,1
62,71,677697,2,23,0,0
54,22,766228,9,289,0,1
62,15,692377,6,118,1,1
55,13,1112593,0,180,0,0
46,4,718335,2,37,0,0
22,56,641716,4,232,1,0
26,23,470427,10,68,0,1
65,34,563330,13,81,0,1
19,17,1318037,3,117,0,1
18,28,134734,2,49,0,0
57,14,1355732,5,156,1,1
68,34,951539,11,73,1,1
47,57,449033,5,182,1,1
28,55,212168,3,105,1,0
45,66,708458,8,188,1,1
61,37,517933,10,271,1,1
29,68,1392119,5,86,0,1
56,26,295174,14,171,0,1
43,61,659070,8,251,0,1
30,67,170160,12,143,0,1
25,52,742584,10,283,0,1
45,18,153077,9,184,1,1
47,53,390678,9,153,0,1
26,63,1449356,1,117,0,0
56,53,1143119,14,266,0,1
48,27,868290,5,254,0,0
38,31,936918,13,240,0,1
64,1,1242672,3,170,0,1
51,6,133435,1,104,1,0
48,11,133152,4,35,1,0
69,34,1258196,13,65,0,1
42,63,421096,14,184,0,1
29,53,906070,2,189,1,0
18,18,332816,5,154,0,1
39,21,640684,10,226,0,1
57,19,795854,14,140,0,1
54,4,1081556,13,75,0,1
64,29,1172414,7,145,1,1
18,25,1488615,3,37,0,1
18,56,410139,11,261,0,1
59,63,1040118,3,125,0,1
59,27,699881,4,91,1,0
38,60,755460,5,283,0,1
32,49,980623,10,260,0,1
34,65,1341368,6,107,0,0
39,38,694802,5,44,1,0
55,52,373132,6,1,1,1
52,1,835427,8,200,1,1
62,40,739425,3,89,0,0
33,21,1094671,9,214,0,1
25,15,1487949,14,114,1,1
64,50,201471,0,91,1,0
34,48,924580,14,185,0,1
34,32,507039,8,259,0,1
43,49,635917,6,157,0,1
30,68,759216,3,56,0,0
34,45,655339,9,46,1,1
55,32,345131,7,221,0,1
34,4,919901,11,107,1,1
65,65,1119156,6,299,0,1
31,71,172372,11,179,0,1
62,65,1063576,1,176,0,0
23,18,449898,0,179,0,0
52,54,1183593,8,36,1,1
63,47,372849,6,62,0,0
31,6,338750,13,267,0,1
64,66,192469,9,272,0,1
25,9,1052823,0,289,0,0
32,68,1148372,12,269,0,1
44,23,550470,3,268,0,1
30,43,757574,14,245,0,1
66,51,885183,4,177,0,0
48,25,1405753,4,66,0,1
52,35,174070,13,276,0,1
23,17,936301,13,207,0,1
22,18,1052732,13,37,1,1
39,27,1324344,4,118,0,1
66,15,365399,10,25,0,1
40,69,1006910,2,5,0,0
42,15,833177,4,273,0,0
51,42,664810,3,232,1,0
43,34,1082654,14,113,1,1
64,48,654985,4,133,0,1
22,8,1028226,6,177,0,1
43,10,988368,4,24,0,1
37,5,558696,13,47,0,1
23,48,223935,14,279,1,1
23,26,116029,13,298,0,1
67,23,343533,13,71,0,1
35,62,570258,7,200,0,1
21,13,1486227,7,32,1,1
34,9,609853,2,96,1,0
31,20,1386224,4,44,1,1
31,57,713007,11,262,0,1
30,24,188499,3,69,1,1
24,33,725671,13,292,0,1
61,20,1287775,13,217,0,1
32,60,540998,4,206,0,1
36,48,314816,7,171,1,1
60,64,909145,3,245,0,1
64,30,890296,4,255,1,1
61,17,741489,6,263,0,1
52,14,172246,2,263,1,0
34,19,1048866,12,4,0,1
52,71,394524,5,9,1,1
36,59,141284,8,270,0,1
37,67,310994,10,229,0,1
53,44,747844,3,54,0,0
52,32,1203853,3,40,0,0
49,11,1163892,5,137,0,1
65,2,1041967,5,114,0,1
61,68,774448,2,62,0,1
57,17,493000,13,33,1,1
41,40,466708,0,251,0,0
34,46,1114849,2,196,0,0
24,4,1370664,7,251,0,1
60,38,284821,7,61,1,1
67,63,1456574,5,224,1,1
18,29,209796,6,53,0,1
52,19,1248003,1,158,1,0
49,29,1096470,8,293,0,1
53,35,1081060,2,24,0,1
30,70,442679,1,236,0,0
23,23,713143,4,99,1,0
31,46,776060,0,227,1,0
54,44,914065,4,177,1,0
65,48,1148492,9,154,0,1
32,52,216958,3,238,0,0
64,8,1364292,11,142,0,1
21,55,337497,5,16,0,1
57,66,910487,11,284,0,1
33,40,511858,4,4,1,0
45,31,551490,8,10,0,1
33,48,768533,4,207,0,1
21,61,631313,12,80,0,1
62,52,639141,7,32,1,1
43,38,1471876,11,158,0,1
45,36,326560,12,273,0,1
49,55,504542,1,114,0,0
62,13,496679,2,216,0,0
19,37,984568,2,260,0,0
48,47,747584,2,157,0,0
20,71,1130196,5,44,0,1
25,22,638363,6,119,0,1
41,39,980677,6,214,1,1
32,58,405459,11,127,1,1
60,30,1251821,6,253,0,1
48,18,116010,11,37,1,1
26,18,297505,2,209,1,0
56,39,468692,0,93,0,0
62,26,1411325,5,28,0,1
19,71,399459,2,163,0,0
25,7,1419372,12,136,1,1
24,69,1048034,14,22,0,1
61,65,596776,2,130,0,0
68,46,1365598,14,85,0,1
56,18,979871,2,183,0,1
59,13,704554,14,236,1,1
33,25,1475378,8,183,1,1
52,8,717722,11,158,0,1
47,32,640218,14,10,0,1
27,17,1017114,3,41,0,0
55,48,786342,4,234,0,1
35,63,105378,2,130,0,0
67,40,932834,9,184,1,1
22,15,1056945,12,13,0,1
46,6,1228288,14,253,0,1
56,63,1435780,11,146,0,1
51,8,751355,0,59,0,0
60,32,1092419,14,291,0,1
62,45,1381679,11,159,0,1
40,52,1005116,3,25,0,0
22,13,193104,14,64,1,1
47,24,909197,0,69,0,0
23,40,814413,10,172,0,1
63,14,589554,10,224,1,1
61,70,516412,6,152,0,1
21,62,1295116,6,39,0,1
46,61,1242961,14,145,0,1
40,1,464793,3,97,1,1
23,66,1418894,14,247,0,1
49,32,750806,4,11,0,1
59,13,434726,9,23,0,1
35,33,235258,6,224,0,0
32,32,470301,12,244,0,1
57,56,695792,5,170,1,1
49,24,1259336,12,31,0,1
26,4,1131306,3,113,0,1
54,23,1138913,3,208,0,0
27,29,1438990,1,34,0,0
37,21,803671,9,204,0,1
23,30,1451849,1,265,0,0
65,20,1154963,11,64,1,1
20,16,648682,3,97,1,0
59,67,438971,4,184,0,0
28,49,473254,3,237,0,0
60,58,1047597,13,265,0,1
34,44,287708,2,231,1,0
49,25,561362,10,108,1,1
21,23,135241,1,177,0,0
21,59,1176913,3,248,0,0
34,1,987424,13,4,1,1
58,15,1051562,10,156,0,1
36,52,568979,4,229,1,0
22,58,157450,0,115,1,0
49,41,1069263,14,260,1,1
39,44,1208105,12,126,0,1
23,4,917766,0,27,0,0
52,68,687740,5,227,0,0
39,7,871736,4,128,1,1
18,46,993450,10,28,0,1
37,9,425262,3,178,0,0
39,33,1233839,0,163,0,0
65,33,226775,11,159,0,1
28,4,1197793,13,287,1,1
30,65,1048643,6,264,1,1
59,34,840690,14,296,1,1
20,64,1217093,3,24,1,1
26,25,1292433,2,144,0,0
29,55,1203316,13,174,0,1
40,9,725407,6,7,0,1
31,17,825992,1,108,0,0
50,21,638238,9,128,0,1
35,60,557858,0,1,1,0
66,13,1215854,10,9,0,1
58,3,138488,3,116,1,0
26,68,398421,12,10,1,1
40,4,1324689,7,95,0,1
27,7,876434,12,92,0,1
36,26,301744,5,101,1,0
64,24,1219697,8,97,0,1
22,10,586110,0,281,1,0
64,13,436234,0,294,0,0
69,44,209777,10,155,1,1
40,39,1073814,4,144,1,0
47,19,1427628,5,210,0,1
42,51,514526,7,154,0,0
45,19,442797,2,241,0,0
51,52,953690,5,75,0,1
62,47,1353795,2,174,0,0
65,30,816932,7,110,0,1
64,46,1400493,11,17,1,1
42,21,955832,10,290,1,1
27,48,1346251,10,273,1,1
31,62,322584,3,237,0,0
59,58,335814,1,197,0,0
63,18,216107,11,161,1,1
47,59,1015900,8,199,1,1
58,48,602845,14,233,0,1
42,63,736724,9,42,0,1
31,12,393275,14,81,0,1
52,34,423904,12,26,1,1
69,61,604962,7,68,1,0
65,53,1478090,14,198,0,1
51,25,491985,5,215,0,0
27,62,154470,2,123,0,0
52,4,1006120,1,15,1,0
28,13,415427,12,125,1,1
28,42,1130934,3,13,1,0
38,49,754551,3,38,0,0
38,56,233425,0,198,0,0
39,47,376022,14,107,1,1
62,8,176668,8,267,1,1
24,55,634610,9,39,0,1
34,18,963263,7,268,0,1
19,35,551991,6,68,0,1
29,32,1184501,5,151,0,1
59,24,1365426,2,186,0,1
35,7,481640,3,240,0,0
28,13,253594,1,226,0,0
33,69,275666,6,203,1,1
66,42,964063,1,266,0,0
68,31,932767,13,117,0,1
35,26,878480,14,291,0,1
52,32,599404,9,221,1,1
43,52,1499681,0,62,0,0
33,20,134723,5,4,1,1
23,40,1054337,3,291,1,0
61,59,1295715,14,144,0,1
60,14,113763,7,149,1,1
64,44,545171,0,158,0,0
64,48,669151,8,268,0,1
65,43,1428128,5,10,1,1
59,16,266169,13,68,1,1
29,35,282922,1,191,1,0
30,53,284918,7,101,1,1
21,34,1262753,4,31,0,1
56,3,791154,4,201,0,0
19,68,818684,4,265,1,1
43,5,451911,6,107,0,0
44,10,1075990,6,53,0,1
44,52,887443,9,189,0,1
32,29,778787,10,238,0,1
25,31,1403631,6,290,0,1
24,66,683278,11,272,0,1
64,69,965212,9,41,0,1
63,37,575354,1,197,0,0
57,27,1127588,7,120,0,1
29,33,1369646,0,283,0,0
30,68,123536,12,294,0,1
60,59,974178,13,181,0,1
34,64,1416305,1,99,1,0
34,44,1066634,10,10,1,1
53,49,343481,6,232,0,1
38,53,555173,3,116,1,0
25,49,681498,10,63,0,1
22,66,1362379,9,175,0,1
43,63,311445,9,82,1,1
33,25,343769,8,1,1,1
53,4,498672,10,298,0,1
45,51,874957,8,216,0,1
46,11,284933,13,241,0,1
64,17,1054793,2,296,0,0
29,66,820241,12,59,0,1
54,70,621626,13,202,0,1
47,69,900531,12,39,0,1
40,29,464485,2,44,0,1
33,20,403986,8,297,0,1
31,27,867650,12,118,0,1
27,8,943595,9,130,0,1
24,61,1361999,14,279,0,1
62,28,1357410,11,49,1,1
69,70,1271439,7,87,0,1
54,3,457752,0,20,0,0
46,69,1092179,5,231,0,0
20,7,1113100,6,42,0,1
32,60,733766,13,22,0,1
53,4,155700,10,215,0,1
64,5,626827,13,276,0,1
63,11,732897,7,193,0,1
69,15,264230,11,214,0,1
36,64,820978,11,178,0,1
30,13,1067658,1,142,1,0
59,7,338344,13,25,0,1
38,6,1401732,0,217,1,0
54,56,898713,3,58,0,0
44,64,508336,0,44,0,0
69,50,634234,1,223,0,0
46,30,1102680,2,255,0,1
37,22,1174687,3,109,0,1
42,25,1121815,11,249,0,1
23,28,395434,11,76,0,1
53,39,851500,5,282,0,1
19,67,789822,7,86,0,1
39,5,577388,8,249,0,1
49,65,1160377,14,207,1,1
33,15,491486,3,158,1,0
35,67,254782,0,11,1,0
22,40,721445,13,224,0,1
53,69,345907,4,31,0,1
47,43,665204,4,53,0,0
62,1,1030569,8,241,1,1
36,22,980198,5,114,1,1
40,62,1184964,4,287,0,0
51,26,1224743,9,103,1,1
30,18,1223243,9,296,1,1
60,48,365853,4,126,0,1
46,9,673042,7,39,1,1
53,1,343291,10,71,0,1
39,9,972689,0,234,0,0
69,23,328802,4,246,0,0
69,45,891526,0,293,0,0
64,2,869140,14,246,1,1
53,14,572282,6,33,1,1
26,38,631760,13,128,0,1
56,40,136131,14,9,0,1
68,63,709231,6,167,0,1
36,16,1494457,12,271,0,1
55,6,1326556,9,215,0,1
23,3,805195,7,239,0,1
69,14,351267,13,13,0,1
64,66,909547,6,89,1,1
32,67,1141616,10,17,0,1
37,31,1438681,8,168,0,1
26,33,616712,7,55,0,1
49,1,1195659,7,163,0,1
21,44,545278,2,151,1,0
67,15,671470,14,89,0,1
35,37,227987,9,284,0,1
22,27,888449,14,21,0,1
37,48,1021727,3,266,1,0
40,27,1210428,3,296,0,0
28,12,331560,0,245,0,0
54,67,936941,5,138,0,1
39,30,254147,1,51,1,0
21,66,106531,14,66,0,1
46,7,1022170,8,84,0,1
61,34,1368965,13,249,0,1
51,32,1454743,0,122,0,0
30,39,1314884,0,201,0,0
59,43,402203,10,5,0,1
26,43,1188599,12,198,0,1
59,3,298547,9,223,1,1
48,46,267696,10,12,1,1
24,32,788178,5,5,0,1
21,43,615034,12,120,0,1
36,3,1110592,0,44,1,1
59,63,785460,11,25,0,1
47,40,297968,14,3,1,1
48,18,467253,2,292,1,0
52,67,1062200,9,276,0,1
38,62,750970,1,283,0,0
48,10,649229,12,209,0,1
36,52,876078,10,287,1,1
48,46,552563,8,180,0,1
49,55,176629,4,252,0,1
19,46,1312673,5,281,0,1
69,60,591564,1,144,0,0
27,26,314326,7,115,0,1
19,27,936255,5,29,0,1
19,38,768949,10,241,0,1
41,22,1344634,11,4,0,1
34,26,971990,7,261,0,1
49,69,1261360,7,105,0,1
33,35,466533,13,123,0,1
33,66,958802,14,137,1,1
63,51,508271,0,105,0,0
56,18,1217319,6,212,0,1
48,43,735154,1,299,0,0
60,12,189471,14,55,0,1
41,3,809517,10,131,1,1
18,7,911447,7,268,0,1
28,6,350942,11,121,0,1
38,45,835080,1,201,0,0
21,39,588295,3,207,1,0
24,51,559402,1,274,0,0
43,9,164430,12,89,0,1
64,23,162306,6,189,0,1
67,12,178655,4,264,0,1
29,62,1221756,12,45,0,1
48,40,150262,10,39,0,1
34,54,1484909,12,66,0,1
50,7,442096,10,112,0,1
28,17,583649,8,61,0,1
45,50,677950,4,226,0,1
49,24,298482,10,173,0,1
18,2,831325,7,133,0,1
64,33,243285,1,284,0,0
45,21,804347,2,274,1,0
59,53,815143,5,113,1,0
24,46,161353,10,107,1,1
19,45,463688,6,142,0,1
59,9,246874,13,56,0,1
41,6,312730,9,293,0,1
21,51,612167,7,276,1,1
61,35,1340294,14,50,1,1
36,53,580405,2,275,0,0
43,19,930103,6,233,0,1
28,69,844997,7,241,0,1
57,25,560161,9,257,0,1
67,11,1454108,14,236,1,1
60,17,970376,5,31,1,1
28,36,684978,3,247,1,0
62,21,1088033,12,131,0,1
20,18,620027,5,262,1,0
29,60,274943,8,258,1,1
20,18,933597,2,280,1,0
59,1,743933,14,249,0,1
44,14,1257235,1,264,0,1
66,8,784855,4,214,0,0
19,66,1482464,6,214,0,1
66,51,502860,2,281,0,0
33,60,998477,4,17,0,1
19,34,373407,3,1,1,0
47,36,156480,10,0,0,1
37,62,1013358,6,215,1,0
55,1,821201,1,163,0,1
45,42,1049525,11,190,0,1
42,1,821768,10,74,0,1
49,54,711786,12,25,0,1
27,47,404707,6,261,1,1
59,39,641702,11,281,0,1
57,30,484596,1,220,0,0
50,7,437606,2,42,0,0
30,22,869155,4,121,1,1
58,50,286955,6,128,0,0
59,45,991641,12,264,1,1
64,10,661498,5,282,0,0
54,14,770650,11,70,1,1
33,46,1276286,6,258,0,1
62,6,117660,10,200,0,1
39,21,968894,5,129,0,1
37,62,498024,12,80,0,1
67,19,194148,11,253,1,1
60,62,1320147,0,64,0,0
44,53,521231,14,145,0,1
58,24,133351,4,133,0,0
33,56,542878,11,101,1,1
51,62,174674,0,41,1,0
49,34,136241,6,195,1,1
43,22,494414,3,259,0,1
42,68,455127,4,98,1,0
19,57,464443,0,64,0,0
29,10,1111789,7,296,0,1
57,66,464983,14,222,0,1
26,8,1495943,3,244,1,0
29,38,167983,2,182,0,0
43,62,226164,0,148,0,0
26,28,961376,3,115,0,1
27,10,484571,2,257,1,0
49,45,1428394,7,78,0,1
51,65,374557,8,230,1,1
65,67,803297,11,118,0,1
37,9,828445,4,73,0,0
56,5,909503,8,8,1,1
19,10,1222805,0,278,0,0
18,12,1061335,6,269,1,0
68,58,796731,10,53,0,1
53,21,752633,13,44,1,1
41,21,953974,6,224,1,1
44,65,688103,5,15,0,1
19,3,791996,3,211,0,0
48,69,1223642,12,199,1,1
31,64,1457848,10,240,0,1
19,49,1138229,8,101,0,1
46,17,170500,13,94,0,1
32,32,152340,2,184,0,0
29,70,1277798,10,135,0,1
54,21,1182646,14,24,1,1
45,7,1083886,10,49,0,1
37,7,1096430,0,168,1,0
56,27,508092,14,289,1,1
41,8,834863,1,99,0,0
38,28,807036,2,80,1,1
27,66,118262,1,11,1,0
63,71,1250985,5,207,0,0
31,47,316622,12,76,1,1
54,10,1040555,14,74,0,1
35,33,623049,13,169,1,1
41,7,521601,6,178,1,0
31,3,1184163,4,87,0,1
51,14,1277171,4,264,0,0
29,44,1324438,6,221,0,1
39,46,666306,5,2,0,1
23,61,851790,11,117,0,1
53,36,217177,7,135,1,0
62,13,292064,8,186,1,1
53,16,588594,1,29,1,0
39,5,447328,11,66,0,1
31,38,197292,1,298,0,0
33,50,144561,14,216,0,1
53,38,1100098,0,157,0,0
42,56,765430,6,70,0,0
49,63,1318673,10,109,0,1
50,48,1182355,14,284,1,1
62,59,354745,13,257,1,1
